timestamp,serverName,type,activeConnections,requests,responseTimeMs,cpu,ram,diskRead,diskWrite,netIn,netOut,errors4xx,errors5xx,busyWorkers,idleWorkers,reqPerSec,bytesPerSec
1774172047592,apache-2b810618,apache,1,0,0,0.004987531172069826,0.2883705394421867,0.0,0.0,1196.0,126.0,0,0,1,99,0.0857498,100.958
1774172047592,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172049683,apache-c7e3a469,apache,1,0,0,0.010348258706467661,0.7199647760801243,0.0,0.0,1950.0,126.0,0,0,1,74,0.0861105,101.319
1774172049604,apache-2b810618,apache,1,0,0,0.007860696517412936,0.28847175760274907,0.0,0.0,1196.0,126.0,0,0,1,99,0.0859213,101.128
1774172051618,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172051696,apache-c7e3a469,apache,1,0,0,0.0056575682382133995,0.7199647760801243,0.0,0.0,1950.0,126.0,0,0,1,74,0.0862818,101.701
1774172053634,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172053634,apache-2b810618,apache,1,0,0,0.011144278606965175,0.2883705394421867,0.0,0.0,1196.0,126.0,0,0,1,99,0.0860571,101.256
1774172055753,apache-c7e3a469,apache,1,0,0,0.019251870324189527,0.7210781758463103,0.0,0.0,1950.0,126.0,0,0,1,74,0.0864172,101.828
1774172055647,apache-2b810618,apache,1,0,0,0.00458852867830424,0.28918028472668567,0.0,0.0,1196.0,126.0,0,0,1,99,0.0862283,101.638
1774172057751,apache-c7e3a469,apache,1,0,0,0.003582089552238806,0.7203696487223737,0.0,0.0,1950.0,126.0,0,0,1,74,0.0865881,101.998
1774172057679,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172059696,apache-2b810618,apache,1,0,0,0.020995024875621892,0.29596190148436435,0.0,0.0,1196.0,126.0,0,0,1,99,0.0863636,101.765
1774172059696,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172061718,apache-2b810618,apache,1,0,0,0.0109,0.28958515736893514,0.0,0.0,1196.0,126.0,0,0,1,99,0.0865345,101.935
1774172061780,apache-c7e3a469,apache,1,0,0,0.022144638403990027,0.7200659942406867,0.0,0.0,1950.0,126.0,0,0,1,74,0.0867231,102.125
1774172063738,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172065757,apache-2b810618,apache,1,0,0,0.013598014888337468,0.2896863755294975,0.0,0.0,1196.0,126.0,0,0,1,99,0.0866694,102.062
1774172067823,apache-c7e3a469,apache,1,0,0,0.004466501240694789,0.7213818303279974,0.0,0.0,1950.0,126.0,0,0,1,74,0.086822,102.21
1774172069787,nginx-787d7175,nginx,1,0,0,0.0,0.5391891413157349,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172071795,apache-2b810618,apache,1,0,0,0.006009852216748769,0.28958515736893514,0.0,0.0,1196.0,126.0,0,0,1,99,0.0867683,102.147
1774172073880,apache-c7e3a469,apache,1,0,0,0.004329896907216494,0.720167212401249,0.0,0.0,1950.0,126.0,0,0,1,74,0.0869028,102.273
1774172075839,nginx-787d7175,nginx,1,0,0,0.0,0.5390879231551725,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172077858,apache-2b810618,apache,1,0,0,0.0048000000000000004,0.28978759369005985,0.0,0.0,1196.0,126.0,0,0,1,99,0.086867,102.231
1774172079929,apache-c7e3a469,apache,1,0,0,0.011343283582089553,0.720167212401249,0.0,0.0,1950.0,126.0,0,0,1,74,0.0870012,102.568
1774172081871,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172083892,apache-2b810618,apache,1,0,0,0.011770573566084788,0.28958515736893514,0.0,0.0,1196.0,126.0,0,0,1,99,0.0869655,102.526
1774172085950,apache-c7e3a469,apache,1,0,0,0.007308641975308641,0.7200659942406867,0.0,0.0,1950.0,126.0,0,0,1,74,0.0870994,102.652
1774172087924,nginx-787d7175,nginx,1,0,0,0.0,0.5388854868340478,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172089929,apache-2b810618,apache,1,0,0,0.0037810945273631844,0.28958515736893514,0.0,0.0,1196.0,126.0,0,0,1,99,0.0870637,102.61
1774172091998,apache-c7e3a469,apache,1,0,0,0.004367245657568238,0.7200659942406867,0.0,0.0,1950.0,126.0,0,0,1,74,0.0871974,102.736
1774172093952,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172095961,apache-2b810618,apache,1,0,0,0.008635235732009925,0.2896863755294975,0.0,0.0,1196.0,126.0,0,0,1,99,0.0871616,102.694
1774172098057,apache-c7e3a469,apache,1,0,0,0.006153846153846154,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.0877049,103.239
1774172098056,apache-c7e3a469,apache,1,0,0,0.006153846153846154,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.0872951,102.82
1774172098247,apache-c7e3a469,apache,1,0,0,0.006153846153846154,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.0881148,103.869
1774172098254,apache-c7e3a469,apache,1,0,0,0.006153846153846154,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.0879098,103.659
1774172098023,apache-c7e3a469,apache,1,0,0,0.006153846153846154,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.0875,103.03
1774172099986,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172099986,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172099986,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172099986,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172099986,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172101997,apache-2b810618,apache,1,0,0,0.005174129353233831,0.2903949026534341,0.0,0.0,1196.0,126.0,0,0,1,99,0.0878558,103.386
1774172101997,apache-2b810618,apache,1,0,0,0.005174129353233831,0.2903949026534341,0.0,0.0,1196.0,126.0,0,0,1,99,0.0880606,103.805
1774172101997,apache-2b810618,apache,1,0,0,0.005174129353233831,0.2903949026534341,0.0,0.0,1196.0,126.0,0,0,1,99,0.0874462,102.966
1774172101997,apache-2b810618,apache,1,0,0,0.005174129353233831,0.2903949026534341,0.0,0.0,1196.0,126.0,0,0,1,99,0.0872414,102.757
1774172101997,apache-2b810618,apache,1,0,0,0.005174129353233831,0.2903949026534341,0.0,0.0,1196.0,126.0,0,0,1,99,0.087651,103.176
1774172104215,apache-c7e3a469,apache,1,0,0,0.004776119402985075,0.7211793940068727,0.0,0.0,1950.0,126.0,0,0,1,74,0.0882112,103.951
1774172106015,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172108029,apache-2b810618,apache,1,0,0,0.0048000000000000004,0.29049612081399645,0.0,0.0,1196.0,126.0,0,0,1,99,0.0881571,103.887
1774172110088,apache-c7e3a469,apache,1,0,0,0.004488778054862843,0.7211793940068727,0.0,0.0,1950.0,126.0,0,0,1,74,0.0883074,104.033
1774172112042,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172114059,apache-2b810618,apache,1,0,0,0.0048329048843187665,0.2906985571351212,0.0,0.0,1196.0,126.0,0,0,1,99,0.0882533,103.969
1774172158068,apache-c7e3a469,apache,1,0,0,0.2003970223325062,0.7254305567504922,0.0,0.0,1950.0,126.0,0,0,1,74,0.0878543,103.436
1774172158065,apache-c7e3a469,apache,1,0,0,0.2003970223325062,0.7254305567504922,0.0,0.0,1950.0,126.0,0,0,1,74,0.0876518,103.229
1774172158124,apache-c7e3a469,apache,1,0,0,0.006461538461538461,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0882591,104.058
1774172158065,apache-c7e3a469,apache,1,0,0,0.006461538461538461,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0880567,103.851
1774172159498,nginx-787d7175,nginx,2,0,0,10.87968085106383,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172159498,nginx-787d7175,nginx,2,0,0,10.87968085106383,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172160497,nginx-787d7175,nginx,1,0,0,0.0,0.5385818323523607,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172160498,nginx-787d7175,nginx,1,0,0,0.0,0.5385818323523607,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172161526,apache-2b810618,apache,1,0,0,12.428571428571429,0.2903949026534341,0.0,0.0,1196.0,126.0,0,0,1,99,0.0876163,103.187
1774172161526,apache-2b810618,apache,1,0,0,12.428571428571429,0.2903949026534341,0.0,0.0,1196.0,126.0,0,0,1,99,0.0878187,103.395
1774172162512,apache-2b810618,apache,2,0,0,0.011044776119402985,0.2902936844928717,0.0,0.0,1196.0,126.0,0,0,2,98,0.0880032,103.581
1774172162516,apache-2b810618,apache,2,0,0,0.011044776119402985,0.2902936844928717,0.0,0.0,1196.0,126.0,0,0,2,98,0.0880032,103.581
1774172174276,apache-c7e3a469,apache,1,0,0,0.011758793969849246,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0881582,103.908
1774172176152,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172178172,apache-2b810618,apache,1,0,0,0.009528535980148883,0.2905973389745588,0.0,0.0,1196.0,126.0,0,0,1,99,0.0881226,103.866
1774172180235,apache-c7e3a469,apache,1,0,0,0.0051870324189526185,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0882709,104.01
1774172182258,nginx-787d7175,nginx,1,0,0,0.0,0.5394927957974219,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172184211,apache-2b810618,apache,1,0,0,0.0038000000000000004,0.2903949026534341,0.0,0.0,1196.0,126.0,0,0,1,99,0.0882175,103.947
1774172191075,apache-c7e3a469,apache,1,0,0,0.004987531172069826,0.7224952300941835,0.0,0.0,1950.0,126.0,0,0,1,74,0.0882767,103.986
1774172192384,nginx-787d7175,nginx,1,0,0,0.0,0.5390879231551725,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172194449,apache-2b810618,apache,1,0,0,0.008514851485148515,0.2902936844928717,0.0,0.0,1196.0,126.0,0,0,1,99,0.0882412,103.944
1774172196524,apache-c7e3a469,apache,1,0,0,0.013200992555831265,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0883889,104.087
1774172198406,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172200413,apache-2b810618,apache,1,0,0,0.009276807980049876,0.2903949026534341,0.0,0.0,1196.0,126.0,0,0,1,99,0.0883357,104.024
1774172202481,apache-c7e3a469,apache,1,0,0,0.0049,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0884831,104.167
1774172204553,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172206627,apache-2b810618,apache,1,0,0,0.0048514851485148515,0.2903949026534341,0.0,0.0,1196.0,126.0,0,0,1,99,0.0884299,104.104
1774172208700,apache-c7e3a469,apache,1,0,0,0.003809523809523809,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0885772,104.452
1774172210652,nginx-787d7175,nginx,1,0,0,0.0,0.5388854868340478,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172212659,apache-2b810618,apache,1,0,0,0.004912280701754386,0.29110342977737064,0.0,0.0,1196.0,126.0,0,0,1,99,0.0885239,104.389
1774172215505,apache-c7e3a469,apache,1,0,0,0.009376558603491271,0.7221915756124964,0.0,0.0,1950.0,126.0,0,0,1,74,0.0886532,104.511
1774172217691,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172218567,apache-c7e3a469,apache,1,0,0,0.006767676767676768,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0888,104.653
1774172218625,apache-c7e3a469,apache,1,0,0,0.006767676767676768,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0892,105.062
1774172218651,apache-c7e3a469,apache,1,0,0,0.006767676767676768,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.089,104.858
1774172219698,apache-2b810618,apache,1,0,0,0.006526315789473684,0.2903949026534341,0.0,0.0,1196.0,126.0,0,0,1,99,0.0886,104.448
1774172220709,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172220709,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172220704,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172221775,apache-c7e3a469,apache,1,0,0,0.0052,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.0893464,105.204
1774172222722,apache-2b810618,apache,1,0,0,0.004321608040201005,0.29181195690130723,0.0,0.0,1196.0,126.0,0,0,1,99,0.0889466,104.795
1774172222722,apache-2b810618,apache,1,0,0,0.004321608040201005,0.29181195690130723,0.0,0.0,1196.0,126.0,0,0,1,99,0.0891465,104.999
1774172222722,apache-2b810618,apache,1,0,0,0.004321608040201005,0.29181195690130723,0.0,0.0,1196.0,126.0,0,0,1,99,0.0887467,104.59
1774172223729,nginx-787d7175,nginx,1,0,0,0.0,0.5388854868340478,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172225734,apache-2b810618,apache,1,0,0,0.0033580246913580245,0.29181195690130723,0.0,0.0,1196.0,126.0,0,0,1,99,0.0892928,105.141
1774172231870,apache-c7e3a469,apache,1,0,0,0.0046882793017456355,0.7221915756124964,0.0,0.0,1950.0,126.0,0,0,1,74,0.0893498,105.382
1774172233119,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172235113,apache-2b810618,apache,1,0,0,0.010344827586206896,0.2917107387407448,0.0,0.0,1196.0,126.0,0,0,1,99,0.0893142,105.136
1774172237219,apache-c7e3a469,apache,1,0,0,0.005685785536159601,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0894601,105.481
1774172239071,apache-c7e3a469,apache,1,0,0,0.010396039603960397,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0896236,105.643
1774172239148,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172241163,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172241163,apache-2b810618,apache,1,0,0,0.011358024691358024,0.2917107387407448,0.0,0.0,1196.0,126.0,0,0,1,99,0.0894066,105.418
1774172243185,apache-2b810618,apache,1,0,0,0.006467661691542288,0.29181195690130723,0.0,0.0,1196.0,126.0,0,0,1,99,0.0895701,105.58
1774172243271,apache-c7e3a469,apache,1,0,0,0.0062068965517241385,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.0897512,105.762
1774172245213,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172245953,apache-c7e3a469,apache,1,0,0,0.005771144278606965,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0898966,105.903
1774172247324,apache-2b810618,apache,1,0,0,0.005586034912718204,0.29181195690130723,0.0,0.0,1196.0,126.0,0,0,1,99,0.0896977,105.699
1774172248236,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172249293,apache-c7e3a469,apache,1,0,0,0.008557213930348258,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.0900417,106.043
1774172250252,apache-2b810618,apache,1,0,0,0.0085,0.2917107387407448,0.0,0.0,1196.0,126.0,0,0,1,99,0.089843,105.84
1774172251265,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172252333,apache-c7e3a469,apache,1,0,0,0.005771144278606965,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0901867,106.184
1774172253280,apache-2b810618,apache,1,0,0,0.005087281795511222,0.2919131750618696,0.0,0.0,1196.0,126.0,0,0,1,99,0.0899881,105.98
1774172254288,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172255445,apache-c7e3a469,apache,1,0,0,0.004210526315789474,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.0903315,106.527
1774172256298,apache-2b810618,apache,1,0,0,0.006039603960396039,0.29181195690130723,0.0,0.0,1196.0,126.0,0,0,1,99,0.090133,106.12
1774172257312,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172258376,apache-c7e3a469,apache,1,0,0,0.005959595959595959,0.7219891392913717,0.0,0.0,1950.0,126.0,0,0,1,74,0.0904762,106.667
1774172259337,apache-2b810618,apache,1,0,0,0.011741293532338309,0.29181195690130723,0.0,0.0,1196.0,126.0,0,0,1,99,0.0902778,106.463
1774172260346,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172261405,apache-c7e3a469,apache,1,0,0,0.013532338308457712,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.0906207,106.806
1774172262363,apache-2b810618,apache,1,0,0,0.00827930174563591,0.29181195690130723,0.0,0.0,1196.0,126.0,0,0,1,99,0.0904224,106.603
1774172263370,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172264493,apache-c7e3a469,apache,1,0,0,0.8433249370277078,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.090747,106.925
1774172265392,apache-2b810618,apache,1,0,0,0.005196078431372549,0.29181195690130723,0.0,0.0,1196.0,126.0,0,0,1,99,0.0905668,106.743
1774172266418,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172267544,apache-c7e3a469,apache,1,0,0,0.004422604422604423,0.722090357451934,0.0,0.0,1950.0,126.0,0,0,1,74,0.0909091,107.085
1774172268455,apache-2b810618,apache,1,0,0,0.006384039900249376,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.090711,106.882
1774172269451,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172270536,apache-c7e3a469,apache,1,0,0,0.010074812967581047,0.7224952300941835,0.0,0.0,1950.0,126.0,0,0,1,74,0.091053,107.224
1774172271467,apache-2b810618,apache,1,0,0,0.019251870324189527,0.2919131750618696,0.0,0.0,1196.0,126.0,0,0,1,99,0.0908551,107.021
1774172272475,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172273536,apache-c7e3a469,apache,1,0,0,0.005642317380352644,0.7223940119336211,0.0,0.0,1950.0,126.0,0,0,1,74,0.0911968,107.566
1774172274551,apache-2b810618,apache,1,0,0,0.009641025641025642,0.2919131750618696,0.0,0.0,1196.0,126.0,0,0,1,99,0.090981,107.139
1774172275497,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172276609,apache-c7e3a469,apache,1,0,0,0.010127877237851662,0.7225964482547458,0.0,0.0,1950.0,126.0,0,0,1,74,0.0913405,107.704
1774172277511,apache-2b810618,apache,1,0,0,0.00288659793814433,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.0911427,107.502
1774172278517,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172278749,apache-c7e3a469,apache,1,0,0,4.9726903553299495,0.722900102736433,0.0,0.0,1950.0,126.0,0,0,1,74,0.091502,107.864
1774172278630,apache-c7e3a469,apache,1,0,0,4.9726903553299495,0.722900102736433,0.0,0.0,1950.0,126.0,0,0,1,74,0.0916996,108.066
1774172278692,apache-c7e3a469,apache,1,0,0,4.9726903553299495,0.722900102736433,0.0,0.0,1950.0,126.0,0,0,1,74,0.0918972,108.269
1774172279603,apache-c7e3a469,apache,1,0,0,0.003741935483870968,0.722900102736433,0.0,0.0,1950.0,126.0,0,0,1,74,0.0920767,108.45
1774172280614,nginx-787d7175,nginx,1,0,0,5.759683377308708,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172280584,nginx-787d7175,nginx,1,0,0,5.759683377308708,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172280582,apache-2b810618,apache,1,0,0,0.002970822281167109,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.0912683,107.619
1774172280601,nginx-787d7175,nginx,1,0,0,5.759683377308708,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172281566,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172282583,apache-2b810618,apache,1,0,0,5.0622,0.29454484723649116,0.0,0.0,1196.0,126.0,0,0,1,99,0.0916453,108.002
1774172282582,apache-2b810618,apache,1,0,0,5.0622,0.29454484723649116,0.0,0.0,1196.0,126.0,0,0,1,99,0.0914478,107.8
1774172282755,apache-c7e3a469,apache,1,0,0,0.023762376237623763,0.7230013208969954,0.0,0.0,1950.0,126.0,0,0,1,74,0.0922196,108.79
1774172282582,apache-2b810618,apache,1,0,0,5.0622,0.29454484723649116,0.0,0.0,1196.0,126.0,0,0,1,99,0.0918428,108.205
1774172283590,apache-2b810618,apache,1,0,0,0.006304909560723514,0.29211561138299436,0.0,0.0,1196.0,126.0,0,0,1,99,0.0920221,108.385
1774172284624,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172285656,apache-c7e3a469,apache,1,0,0,0.005373134328358209,0.7239122843420567,0.0,0.0,1950.0,126.0,0,0,1,74,0.0923623,108.928
1774172286623,apache-2b810618,apache,1,0,0,0.026069651741293533,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.092165,108.523
1774172287630,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172288683,apache-c7e3a469,apache,1,0,0,0.003391521197007481,0.724013502502619,0.0,0.0,1950.0,126.0,0,0,1,74,0.0925049,109.065
1774172289639,apache-2b810618,apache,1,0,0,0.009246231155778896,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.0923077,108.863
1774172290643,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172291715,apache-c7e3a469,apache,1,0,0,0.0029556650246305416,0.7238110661814943,0.0,0.0,1950.0,126.0,0,0,1,74,0.0926474,109.202
1774172292661,apache-2b810618,apache,1,0,0,0.008669950738916257,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.0924502,109.001
1774172293667,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172295334,apache-c7e3a469,apache,1,0,0,0.004356435643564357,0.7243171569843061,0.0,0.0,1950.0,126.0,0,0,1,74,0.0927713,109.318
1774172295686,apache-2b810618,apache,1,0,0,0.013002481389578165,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.0925926,109.138
1774172296712,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172297754,apache-c7e3a469,apache,1,0,0,0.0031999999999999997,0.7242159388237438,0.0,0.0,1950.0,126.0,0,0,1,74,0.0929317,109.477
1774172298723,apache-2b810618,apache,1,0,0,0.0035910224438902745,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.0927348,109.275
1774172299737,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172300776,apache-c7e3a469,apache,1,0,0,0.003491271820448878,0.7243171569843061,0.0,0.0,1950.0,126.0,0,0,1,74,0.0930736,109.614
1774172301749,apache-2b810618,apache,1,0,0,0.003076923076923077,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.0928768,109.412
1774172302755,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172303821,apache-c7e3a469,apache,1,0,0,0.005714285714285714,0.7242159388237438,0.0,0.0,1950.0,126.0,0,0,1,74,0.0932153,109.952
1774172304793,apache-2b810618,apache,1,0,0,0.004803921568627451,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.0930187,109.549
1774172305793,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172306870,apache-c7e3a469,apache,1,0,0,0.004699999999999999,0.7242159388237438,0.0,0.0,1950.0,126.0,0,0,1,74,0.0933386,110.066
1774172307821,apache-2b810618,apache,1,0,0,0.006831683168316831,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.0931604,109.887
1774172308835,nginx-787d7175,nginx,1,0,0,0.0,0.5387842686734854,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
1774172309895,apache-c7e3a469,apache,1,0,0,0.004158415841584158,0.7242159388237438,0.0,0.0,1950.0,126.0,0,0,1,74,0.09348,110.203
1774172310849,apache-2b810618,apache,1,0,0,0.0031000000000000003,0.29201439322243194,0.0,0.0,1196.0,126.0,0,0,1,99,0.0933019,110.023
1774172311863,nginx-787d7175,nginx,1,0,0,0.0,0.5386830505129231,0.0,0.0,1778.0,126.0,0,0,0,0,0.0,0.0
